timestamp,node_id,node_type,retail_inventory,capacity,safety_stock,sales_rate,expected_sales_rate,shortage_duration,demand_estimate,reorder_request,stockout_flag,stock_ratio,above_safety_stock,sales_vs_expected,disrupted
2026-01-08 05:15,retail_1,retail,80.1,150,30,4.15,10.0,0.0,96.3,0.0,0,0.534,1,0.415,0
2026-01-08 06:00,retail_1,retail,70.6,150,30,12.76,10.0,0.0,82.9,0.0,0,0.471,1,1.276,0
2026-01-08 06:45,retail_1,retail,64.8,150,30,7.65,10.0,0.0,95.4,0.0,0,0.432,1,0.765,0
2026-01-08 07:30,retail_1,retail,56.0,150,30,11.74,10.0,0.0,88.5,0.0,0,0.373,1,1.174,0
2026-01-08 08:15,retail_1,retail,47.1,150,30,11.88,10.0,0.0,89.2,0.0,0,0.314,1,1.188,0
2026-01-08 09:00,retail_1,retail,37.1,150,30,13.35,10.0,0.0,87.6,0.0,0,0.247,1,1.335,0
2026-01-08 09:45,retail_1,retail,28.0,150,30,12.11,10.0,0.0,98.1,51.0,0,0.187,0,1.211,0
2026-01-08 10:30,retail_1,retail,20.8,150,30,9.64,10.0,0.0,79.7,50.0,0,0.139,0,0.964,0
2026-01-08 11:15,retail_1,retail,63.1,150,30,8.65,10.0,0.0,93.6,0.0,0,0.421,1,0.865,0
2026-01-08 12:00,retail_1,retail,55.6,150,30,9.99,10.0,0.0,97.3,0.0,0,0.371,1,0.999,0
2026-01-08 12:45,retail_1,retail,49.8,150,30,7.7,10.0,0.0,94.4,0.0,0,0.332,1,0.77,0
2026-01-08 13:30,retail_1,retail,43.5,150,30,8.37,10.0,0.0,106.4,0.0,0,0.29,1,0.837,0
2026-01-08 14:15,retail_1,retail,36.7,150,30,9.15,10.0,0.0,85.0,0.0,0,0.245,1,0.915,0
2026-01-08 15:00,retail_1,retail,27.9,150,30,11.77,10.0,0.0,96.2,32.0,0,0.186,0,1.177,0
2026-01-08 15:45,retail_1,retail,19.3,150,30,11.38,10.0,0.0,88.2,46.0,0,0.129,0,1.138,0
2026-01-08 16:30,retail_1,retail,10.6,150,30,11.67,10.0,0.0,98.3,48.0,0,0.071,0,1.167,0
2026-01-08 17:15,retail_1,retail,10.00257076618411,150,30,11.46,10.0,0.0,88.9,49.0,0,0.067,0,1.146,0
2026-01-08 18:00,retail_1,retail,12.01402678833865,150,30,13.74,10.0,0.0,86.1,49.0,0,0.08,0,1.374,0
2026-01-08 18:45,retail_1,retail,8.168772524330562,150,30,9.51,10.0,0.0,98.8,40.0,0,0.054,0,0.951,0
2026-01-08 19:30,retail_1,retail,58.6,150,30,10.01,10.0,0.0,85.3,0.0,0,0.391,1,1.001,0
2026-01-08 20:15,retail_1,retail,54.1,150,30,6.05,10.0,0.0,78.4,0.0,0,0.361,1,0.605,0
2026-01-08 21:00,retail_1,retail,50.8,150,30,4.31,10.0,0.0,85.1,0.0,0,0.339,1,0.431,0
2026-01-08 21:45,retail_1,retail,47.1,150,30,4.93,10.0,0.0,93.6,0.0,0,0.314,1,0.493,0
2026-01-08 22:30,retail_1,retail,44.3,150,30,3.8,10.0,0.0,99.4,0.0,0,0.295,1,0.38,0
2026-01-08 23:15,retail_1,retail,40.7,150,30,4.86,10.0,0.0,89.8,0.0,0,0.271,1,0.486,0
2026-01-09 00:00,retail_1,retail,38.5,150,30,2.88,10.0,0.0,98.9,0.0,0,0.257,1,0.288,0
2026-01-09 00:45,retail_1,retail,36.6,150,30,2.5,10.0,0.0,78.8,0.0,0,0.244,1,0.25,0
2026-01-09 01:30,retail_1,retail,33.8,150,30,3.8,10.0,0.0,85.7,0.0,0,0.225,1,0.38,0
2026-01-09 02:15,retail_1,retail,31.0,150,30,3.73,10.0,0.0,86.8,0.0,0,0.207,1,0.373,0
2026-01-09 03:00,retail_1,retail,28.6,150,30,3.15,10.0,0.0,88.1,52.0,0,0.191,0,0.315,0
2026-01-09 03:45,retail_1,retail,73.3,150,30,3.65,10.0,0.0,89.6,0.0,0,0.489,1,0.365,0
2026-01-09 04:30,retail_1,retail,70.2,150,30,4.05,10.0,0.0,94.2,0.0,0,0.468,1,0.405,0
2026-01-09 05:15,retail_1,retail,67.6,150,30,3.54,10.0,0.0,85.7,0.0,0,0.451,1,0.354,0
2026-01-09 06:00,retail_1,retail,58.1,150,30,12.59,10.0,0.0,90.0,0.0,0,0.387,1,1.259,0
2026-01-09 06:45,retail_1,retail,49.0,150,30,12.13,10.0,0.0,88.7,0.0,0,0.327,1,1.213,0
2026-01-09 07:30,retail_1,retail,39.4,150,30,12.87,10.0,0.0,82.1,0.0,0,0.263,1,1.287,0
2026-01-09 08:15,retail_1,retail,31.0,150,30,11.2,10.0,0.0,88.1,0.0,0,0.207,1,1.12,0
2026-01-09 09:00,retail_1,retail,22.5,150,30,11.34,10.0,0.0,87.9,40.0,0,0.15,0,1.134,0
2026-01-09 09:45,retail_1,retail,13.1,150,30,12.54,10.0,0.0,87.8,63.0,0,0.087,0,1.254,0
2026-01-09 10:30,retail_1,retail,7.3,150,30,7.66,10.0,0.0,89.2,56.0,0,0.049,0,0.766,0
2026-01-09 11:15,retail_1,retail,8.309831663033368,150,30,7.78,10.0,0.0,89.6,48.0,0,0.055,0,0.778,0
2026-01-09 12:00,retail_1,retail,39.8,150,30,8.2,10.0,0.0,85.8,0.0,0,0.265,1,0.82,0
2026-01-09 12:45,retail_1,retail,32.7,150,30,9.52,10.0,0.0,98.5,0.0,0,0.218,1,0.952,0
2026-01-09 13:30,retail_1,retail,27.5,150,30,6.9,10.0,0.0,80.2,36.0,0,0.183,0,0.69,0
2026-01-09 14:15,retail_1,retail,20.7,150,30,9.07,10.0,0.0,83.6,28.0,0,0.138,0,0.907,0
2026-01-09 15:00,retail_1,retail,10.0,150,30,14.22,10.0,0.0,109.8,42.0,0,0.067,0,1.422,0
2026-01-09 15:45,retail_1,retail,7.707175737174067,150,30,14.21,10.0,0.0,81.2,49.0,0,0.051,0,1.421,0
2026-01-09 16:30,retail_1,retail,9.737804198231236,150,30,11.35,10.0,0.0,78.8,49.0,0,0.065,0,1.135,0
2026-01-09 17:15,retail_1,retail,14.85106667393024,150,30,9.77,10.0,0.0,94.5,49.0,0,0.099,0,0.977,0
2026-01-09 18:00,retail_1,retail,12.037468762073622,150,30,13.8,10.0,0.0,73.4,35.0,0,0.08,0,1.38,0
2026-01-09 18:45,retail_1,retail,10.329287571249262,150,30,13.14,10.0,0.0,87.2,55.0,0,0.069,0,1.314,0
2026-01-09 19:30,retail_1,retail,8.332308107978161,150,30,14.5,10.0,0.0,105.1,50.0,0,0.056,0,1.45,0
2026-01-09 20:15,retail_1,retail,59.0,150,30,4.33,10.0,0.0,77.4,0.0,0,0.393,1,0.433,0
2026-01-09 21:00,retail_1,retail,55.1,150,30,5.31,10.0,0.0,74.1,0.0,0,0.367,1,0.531,0
2026-01-09 21:45,retail_1,retail,50.9,150,30,5.51,10.0,0.0,77.8,0.0,0,0.339,1,0.551,0
2026-01-09 22:30,retail_1,retail,47.4,150,30,4.74,10.0,0.0,95.7,0.0,0,0.316,1,0.474,0
2026-01-09 23:15,retail_1,retail,43.6,150,30,5.08,10.0,0.0,97.4,0.0,0,0.291,1,0.508,0
2026-01-10 00:00,retail_1,retail,41.0,150,30,3.37,10.0,0.0,85.2,0.0,0,0.273,1,0.337,0
2026-01-10 00:45,retail_1,retail,38.9,150,30,2.83,10.0,0.0,94.1,0.0,0,0.259,1,0.283,0
2026-01-10 01:30,retail_1,retail,36.3,150,30,3.44,10.0,0.0,99.4,0.0,0,0.242,1,0.344,0
2026-01-10 02:15,retail_1,retail,33.4,150,30,3.93,10.0,0.0,102.4,0.0,0,0.223,1,0.393,0
2026-01-10 03:00,retail_1,retail,31.0,150,30,3.21,10.0,0.0,87.2,0.0,0,0.207,1,0.321,0
2026-01-10 03:45,retail_1,retail,29.1,150,30,2.55,10.0,0.0,71.7,58.0,0,0.194,0,0.255,0
2026-01-10 04:30,retail_1,retail,65.2,150,30,2.89,10.0,0.0,82.8,0.0,0,0.435,1,0.289,0
2026-01-10 05:15,retail_1,retail,63.4,150,30,2.4,10.0,0.0,85.8,0.0,0,0.423,1,0.24,0
2026-01-10 06:00,retail_1,retail,52.9,150,30,13.93,10.0,0.0,87.1,0.0,0,0.353,1,1.393,0
2026-01-10 06:45,retail_1,retail,43.2,150,30,13.06,10.0,0.0,87.6,0.0,0,0.288,1,1.306,0
2026-01-10 07:30,retail_1,retail,34.9,150,30,10.97,10.0,0.0,97.4,0.0,0,0.233,1,1.097,0
2026-01-10 08:15,retail_1,retail,27.8,150,30,9.46,10.0,0.0,98.6,56.0,0,0.185,0,0.946,0
2026-01-10 09:00,retail_1,retail,20.0,150,30,10.42,10.0,0.0,87.7,42.0,0,0.133,0,1.042,0
2026-01-10 09:45,retail_1,retail,12.0,150,30,10.75,10.0,0.0,97.2,54.0,0,0.08,0,1.075,0
2026-01-10 10:30,retail_1,retail,5.7,150,30,8.33,10.0,0.0,91.7,45.0,0,0.038,0,0.833,0
2026-01-10 11:15,retail_1,retail,10.796268500979526,150,30,8.29,10.0,0.0,89.5,30.0,0,0.072,0,0.829,0
2026-01-10 12:00,retail_1,retail,13.528454056914589,150,30,9.74,10.0,0.0,95.8,43.0,0,0.09,0,0.974,0
2026-01-10 12:45,retail_1,retail,50.3,150,30,7.4,10.0,0.0,89.5,0.0,0,0.335,1,0.74,0
2026-01-10 13:30,retail_1,retail,45.4,150,30,6.47,10.0,0.0,104.4,0.0,0,0.303,1,0.647,0
2026-01-10 14:15,retail_1,retail,40.3,150,30,6.87,10.0,0.0,78.2,0.0,0,0.269,1,0.687,0
2026-01-10 15:00,retail_1,retail,30.7,150,30,12.76,10.0,0.0,85.1,0.0,0,0.205,1,1.276,0
2026-01-10 15:45,retail_1,retail,22.1,150,30,11.49,10.0,0.0,88.1,47.0,0,0.147,0,1.149,0
2026-01-10 16:30,retail_1,retail,12.9,150,30,12.28,10.0,0.0,92.3,46.0,0,0.086,0,1.228,0
2026-01-10 17:15,retail_1,retail,12.040149444950618,150,30,11.99,10.0,0.0,98.5,54.0,0,0.08,0,1.199,0
2026-01-10 18:00,retail_1,retail,10.339063534403786,150,30,14.5,10.0,0.0,88.8,57.0,0,0.069,0,1.45,0
2026-01-10 18:45,retail_1,retail,8.154496349499851,150,30,11.75,10.0,0.0,78.3,48.0,0,0.054,0,1.175,0
2026-01-10 19:30,retail_1,retail,7.748475255298684,150,30,12.12,10.0,0.0,95.3,41.0,0,0.052,0,1.212,0
2026-01-10 20:15,retail_1,retail,7.133372404797065,150,30,5.28,10.0,0.0,94.7,32.0,0,0.048,0,0.528,0
2026-01-10 21:00,retail_1,retail,47.9,150,30,4.42,10.0,0.0,74.4,0.0,0,0.319,1,0.442,0
2026-01-10 21:45,retail_1,retail,44.1,150,30,5.08,10.0,0.0,89.0,0.0,0,0.294,1,0.508,0
2026-01-10 22:30,retail_1,retail,40.3,150,30,5.02,10.0,0.0,77.1,0.0,0,0.269,1,0.502,0
2026-01-10 23:15,retail_1,retail,36.6,150,30,4.9,10.0,0.0,84.0,0.0,0,0.244,1,0.49,0
2026-01-11 00:00,retail_1,retail,34.6,150,30,2.69,10.0,0.0,82.2,0.0,0,0.231,1,0.269,0
2026-01-11 00:45,retail_1,retail,31.8,150,30,3.75,10.0,0.0,95.1,0.0,0,0.212,1,0.375,0
2026-01-11 01:30,retail_1,retail,28.7,150,30,4.19,10.0,0.0,89.9,47.0,0,0.191,0,0.419,0
2026-01-11 02:15,retail_1,retail,26.3,150,30,3.2,10.0,0.0,79.4,59.0,0,0.175,0,0.32,0
2026-01-11 03:00,retail_1,retail,24.2,150,30,2.73,10.0,0.0,95.6,51.0,0,0.161,0,0.273,0
2026-01-11 03:45,retail_1,retail,21.8,150,30,3.21,10.0,0.0,78.2,47.0,0,0.145,0,0.321,0
2026-01-11 04:30,retail_1,retail,19.1,150,30,3.64,10.0,0.0,91.5,43.0,0,0.127,0,0.364,0
2026-01-11 05:15,retail_1,retail,75.7,150,30,2.92,10.0,0.0,82.9,0.0,0,0.505,1,0.292,0
2026-01-11 06:00,retail_1,retail,67.0,150,30,11.59,10.0,0.0,86.3,0.0,0,0.447,1,1.159,0
2026-01-11 06:45,retail_1,retail,57.7,150,30,12.36,10.0,0.0,92.8,0.0,0,0.385,1,1.236,0
2026-01-11 07:30,retail_1,retail,47.4,150,30,13.79,10.0,0.0,92.9,0.0,0,0.316,1,1.379,0
2026-01-11 08:15,retail_1,retail,37.6,150,30,13.08,10.0,0.0,99.0,0.0,0,0.251,1,1.308,0
2026-01-11 09:00,retail_1,retail,27.7,150,30,13.15,10.0,0.0,88.4,36.0,0,0.185,0,1.315,0
2026-01-11 09:45,retail_1,retail,19.4,150,30,11.1,10.0,0.0,91.3,64.0,0,0.129,0,1.11,0
2026-01-11 10:30,retail_1,retail,12.9,150,30,8.66,10.0,0.0,85.7,51.0,0,0.086,0,0.866,0
2026-01-11 11:15,retail_1,retail,7.4,150,30,7.37,10.0,0.0,90.4,35.0,0,0.049,0,0.737,0
2026-01-11 12:00,retail_1,retail,12.744545289606886,150,30,9.17,10.0,0.0,92.3,44.0,0,0.085,0,0.917,0
2026-01-11 12:45,retail_1,retail,10.541549615739488,150,30,9.52,10.0,0.0,88.3,49.0,0,0.07,0,0.952,0
2026-01-11 13:30,retail_1,retail,61.0,150,30,8.84,10.0,0.0,75.5,0.0,0,0.407,1,0.884,0
2026-01-11 14:15,retail_1,retail,55.2,150,30,7.78,10.0,0.0,91.5,0.0,0,0.368,1,0.778,0
2026-01-11 15:00,retail_1,retail,45.8,150,30,12.43,10.0,0.0,91.7,0.0,0,0.305,1,1.243,0
2026-01-11 15:45,retail_1,retail,35.0,150,30,14.5,10.0,0.0,83.9,0.0,0,0.233,1,1.45,0
2026-01-11 16:30,retail_1,retail,25.8,150,30,12.17,10.0,0.0,79.4,42.0,0,0.172,0,1.217,0
2026-01-11 17:15,retail_1,retail,15.0,150,30,14.5,10.0,0.0,100.1,46.0,0,0.1,0,1.45,0
2026-01-11 18:00,retail_1,retail,12.024243716556295,150,30,13.41,10.0,0.0,92.7,39.0,0,0.08,0,1.341,0
2026-01-11 18:45,retail_1,retail,13.639516745699547,150,30,12.2,10.0,0.0,87.3,46.0,0,0.091,0,1.22,0
2026-01-11 19:30,retail_1,retail,10.325022256233241,150,30,10.39,10.0,0.0,80.5,48.0,0,0.069,0,1.039,0
2026-01-11 20:15,retail_1,retail,9.066403433020739,150,30,4.94,10.0,0.0,82.8,54.0,0,0.06,0,0.494,0
2026-01-11 21:00,retail_1,retail,13.936092855284803,150,30,4.86,10.0,0.0,98.8,58.0,0,0.093,0,0.486,0
2026-01-11 21:45,retail_1,retail,47.1,150,30,6.01,10.0,0.0,90.0,0.0,0,0.314,1,0.601,0
2026-01-11 22:30,retail_1,retail,44.0,150,30,4.22,10.0,0.0,84.9,0.0,0,0.293,1,0.422,0
2026-01-11 23:15,retail_1,retail,39.2,150,30,6.34,10.0,0.0,92.8,0.0,0,0.261,1,0.634,0
2026-01-12 00:00,retail_1,retail,36.7,150,30,3.37,10.0,0.0,82.9,0.0,0,0.245,1,0.337,0
2026-01-12 00:45,retail_1,retail,34.1,150,30,3.37,10.0,0.0,100.3,0.0,0,0.227,1,0.337,0
2026-01-12 01:30,retail_1,retail,32.0,150,30,2.93,10.0,0.0,99.1,0.0,0,0.213,1,0.293,0
2026-01-12 02:15,retail_1,retail,29.4,150,30,3.34,10.0,0.0,85.5,49.0,0,0.196,0,0.334,0
2026-01-12 03:00,retail_1,retail,26.9,150,30,3.41,10.0,0.0,84.3,62.0,0,0.179,0,0.341,0
2026-01-12 03:45,retail_1,retail,24.2,150,30,3.62,10.0,0.0,70.0,51.0,0,0.161,0,0.362,0
2026-01-12 04:30,retail_1,retail,22.1,150,30,2.76,10.0,0.0,77.9,45.0,0,0.147,0,0.276,0
2026-01-12 05:15,retail_1,retail,19.2,150,30,3.83,10.0,0.0,79.0,43.0,0,0.128,0,0.383,0
2026-01-12 06:00,retail_1,retail,72.3,150,30,12.4,10.0,0.0,90.0,0.0,0,0.482,1,1.24,0
2026-01-12 06:45,retail_1,retail,62.7,150,30,12.8,10.0,0.0,86.6,0.0,0,0.418,1,1.28,0
2026-01-12 07:30,retail_1,retail,54.1,150,30,11.44,10.0,0.0,78.9,0.0,0,0.361,1,1.144,0
2026-01-12 08:15,retail_1,retail,46.4,150,30,10.27,10.0,0.0,86.9,0.0,0,0.309,1,1.027,0
2026-01-12 09:00,retail_1,retail,37.5,150,30,11.92,10.0,0.0,92.8,0.0,0,0.25,1,1.192,0
2026-01-12 09:45,retail_1,retail,28.4,150,30,12.11,10.0,0.0,93.0,58.0,0,0.189,0,1.211,0
2026-01-12 10:30,retail_1,retail,23.4,150,30,6.61,10.0,0.0,74.8,66.0,0,0.156,0,0.661,0
2026-01-12 11:15,retail_1,retail,16.6,150,30,9.11,10.0,0.0,88.0,52.0,0,0.111,0,0.911,0
2026-01-12 12:00,retail_1,retail,9.6,150,30,9.34,10.0,0.0,78.6,49.0,0,0.064,0,0.934,0
2026-01-12 12:45,retail_1,retail,9.683254507970776,150,30,7.36,10.0,0.0,95.8,48.0,0,0.065,0,0.736,0
2026-01-12 13:30,retail_1,retail,14.618112116266978,150,30,7.03,10.0,0.0,94.9,28.0,0,0.097,0,0.703,0
2026-01-12 14:15,retail_1,retail,46.8,150,30,7.85,10.0,0.0,82.3,0.0,0,0.312,1,0.785,0
2026-01-12 15:00,retail_1,retail,37.2,150,30,12.84,10.0,0.0,83.3,0.0,0,0.248,1,1.284,0
2026-01-12 15:45,retail_1,retail,27.9,150,30,12.33,10.0,0.0,85.5,52.0,0,0.186,0,1.233,0
2026-01-12 16:30,retail_1,retail,18.4,150,30,12.69,10.0,0.0,72.1,42.0,0,0.123,0,1.269,0
2026-01-12 17:15,retail_1,retail,8.5,150,30,13.2,10.0,0.0,91.5,45.0,0,0.057,0,1.32,0
2026-01-12 18:00,retail_1,retail,7.7931688982209915,150,30,10.35,10.0,0.0,87.0,44.0,0,0.052,0,1.035,0
2026-01-12 18:45,retail_1,retail,11.983632353467055,150,30,10.55,10.0,0.0,96.3,57.0,0,0.08,0,1.055,0
2026-01-12 19:30,retail_1,retail,10.574993561603511,150,30,7.92,10.0,0.0,80.8,45.0,0,0.07,0,0.792,0
2026-01-12 20:15,retail_1,retail,13.223879772567495,150,30,5.43,10.0,0.0,84.4,67.0,0,0.088,0,0.543,0
2026-01-12 21:00,retail_1,retail,8.763763847994959,150,30,4.81,10.0,0.0,77.7,52.0,0,0.058,0,0.481,0
2026-01-12 21:45,retail_1,retail,8.31652846743468,150,30,5.5,10.0,0.0,81.5,37.0,0,0.055,0,0.55,0
2026-01-12 22:30,retail_1,retail,51.4,150,30,4.04,10.0,0.0,80.1,0.0,0,0.343,1,0.404,0
2026-01-12 23:15,retail_1,retail,47.8,150,30,4.82,10.0,0.0,96.5,0.0,0,0.319,1,0.482,0
2026-01-13 00:00,retail_1,retail,45.3,150,30,3.3,10.0,0.0,83.8,0.0,0,0.302,1,0.33,0
2026-01-13 00:45,retail_1,retail,43.1,150,30,2.95,10.0,0.0,89.9,0.0,0,0.287,1,0.295,0
2026-01-13 01:30,retail_1,retail,41.2,150,30,2.5,10.0,0.0,86.1,0.0,0,0.275,1,0.25,0
2026-01-13 02:15,retail_1,retail,38.2,150,30,3.98,10.0,0.0,79.5,0.0,0,0.255,1,0.398,0
2026-01-13 03:00,retail_1,retail,35.4,150,30,3.83,10.0,0.0,87.7,0.0,0,0.236,1,0.383,0
2026-01-13 03:45,retail_1,retail,33.1,150,30,3.03,10.0,0.0,93.5,0.0,0,0.221,1,0.303,0
2026-01-13 04:30,retail_1,retail,30.5,150,30,3.43,10.0,0.0,79.9,0.0,0,0.203,1,0.343,0
2026-01-13 05:15,retail_1,retail,28.3,150,30,2.98,10.0,0.0,95.1,56.0,0,0.189,0,0.298,0
2026-01-13 06:00,retail_1,retail,20.7,150,30,10.16,10.0,0.0,82.6,39.0,0,0.138,0,1.016,0
2026-01-13 06:45,retail_1,retail,69.6,150,30,14.5,10.0,0.0,85.4,0.0,0,0.464,1,1.45,0
2026-01-13 07:30,retail_1,retail,62.8,150,30,9.07,10.0,0.0,93.0,0.0,0,0.419,1,0.907,0
2026-01-13 08:15,retail_1,retail,54.3,150,30,11.33,10.0,0.0,84.0,0.0,0,0.362,1,1.133,0
2026-01-13 09:00,retail_1,retail,45.3,150,30,11.94,10.0,0.0,89.3,0.0,0,0.302,1,1.194,0
2026-01-13 09:45,retail_1,retail,34.5,150,30,14.5,10.0,0.0,86.6,0.0,0,0.23,1,1.45,0
2026-01-13 10:30,retail_1,retail,27.5,150,30,9.23,10.0,0.0,90.0,54.0,0,0.183,0,0.923,0
2026-01-13 11:15,retail_1,retail,22.8,150,30,6.28,10.0,0.0,71.1,50.0,0,0.152,0,0.628,0
2026-01-13 12:00,retail_1,retail,16.7,150,30,8.2,10.0,0.0,75.3,59.0,0,0.111,0,0.82,0
2026-01-13 12:45,retail_1,retail,10.5,150,30,8.22,10.0,0.0,93.6,34.0,0,0.07,0,0.822,0
2026-01-13 13:30,retail_1,retail,7.629013687918064,150,30,7.94,10.0,0.0,96.8,53.0,0,0.051,0,0.794,0
2026-01-13 14:15,retail_1,retail,9.647318126241561,150,30,8.91,10.0,0.0,82.2,54.0,0,0.064,0,0.891,0
2026-01-13 15:00,retail_1,retail,58.8,150,30,10.27,10.0,0.0,87.2,0.0,0,0.392,1,1.027,0
2026-01-13 15:45,retail_1,retail,49.7,150,30,12.07,10.0,0.0,91.2,0.0,0,0.331,1,1.207,0
2026-01-13 16:30,retail_1,retail,39.5,150,30,13.66,10.0,0.0,94.2,0.0,0,0.263,1,1.366,0
2026-01-13 17:15,retail_1,retail,29.0,150,30,14.02,10.0,0.0,73.8,42.0,0,0.193,0,1.402,0
2026-01-13 18:00,retail_1,retail,19.2,150,30,13.07,10.0,0.0,82.4,55.0,0,0.128,0,1.307,0
2026-01-13 18:45,retail_1,retail,10.0,150,30,12.28,10.0,0.0,86.5,42.0,0,0.067,0,1.228,0
2026-01-13 19:30,retail_1,retail,8.911981441692411,150,30,12.59,10.0,0.0,94.3,40.0,0,0.059,0,1.259,0
2026-01-13 20:15,retail_1,retail,9.250276508424273,150,30,5.3,10.0,0.0,107.7,42.0,0,0.062,0,0.53,0
2026-01-13 21:00,retail_1,retail,10.289018226075033,150,30,4.82,10.0,0.0,87.3,58.0,0,0.069,0,0.482,0
2026-01-13 21:45,retail_1,retail,8.874600525204215,150,30,4.1,10.0,0.0,78.4,48.0,0,0.059,0,0.41,0
2026-01-13 22:30,retail_1,retail,7.157211861974782,150,30,3.97,10.0,0.0,92.0,46.0,0,0.048,0,0.397,0
2026-01-13 23:15,retail_1,retail,67.6,150,30,3.8,10.0,0.0,98.9,0.0,0,0.451,1,0.38,0
2026-01-14 00:00,retail_1,retail,64.7,150,30,3.85,10.0,0.0,89.8,0.0,0,0.431,1,0.385,0
2026-01-14 00:45,retail_1,retail,62.1,150,30,3.56,10.0,0.0,82.2,0.0,0,0.414,1,0.356,0
2026-01-14 01:30,retail_1,retail,59.7,150,30,3.15,10.0,0.0,96.2,0.0,0,0.398,1,0.315,0
2026-01-14 02:15,retail_1,retail,57.5,150,30,3.0,10.0,0.0,94.0,0.0,0,0.383,1,0.3,0
2026-01-14 03:00,retail_1,retail,55.2,150,30,2.94,10.0,0.0,81.3,0.0,0,0.368,1,0.294,0
2026-01-14 03:45,retail_1,retail,52.5,150,30,3.69,10.0,0.0,91.9,0.0,0,0.35,1,0.369,0
2026-01-14 04:30,retail_1,retail,49.4,150,30,4.05,10.0,0.0,96.5,0.0,0,0.329,1,0.405,0
2026-01-14 05:15,retail_1,retail,47.2,150,30,2.93,10.0,0.0,97.9,0.0,0,0.315,1,0.293,0
2026-01-14 06:00,retail_1,retail,37.0,150,30,13.68,10.0,0.0,88.5,0.0,0,0.247,1,1.368,0
2026-01-14 06:45,retail_1,retail,28.1,150,30,11.85,10.0,0.0,86.3,57.0,0,0.187,0,1.185,0
2026-01-14 07:30,retail_1,retail,64.3,150,30,11.45,10.0,0.0,98.2,0.0,0,0.429,1,1.145,0
2026-01-14 08:15,retail_1,retail,53.6,150,30,14.28,10.0,0.0,79.9,0.0,0,0.357,1,1.428,0
2026-01-14 09:00,retail_1,retail,44.7,150,30,11.78,10.0,0.0,92.3,0.0,0,0.298,1,1.178,0
2026-01-14 09:45,retail_1,retail,35.5,150,30,12.29,10.0,0.0,78.7,0.0,0,0.237,1,1.229,0
2026-01-14 10:30,retail_1,retail,29.1,150,30,8.49,10.0,0.0,97.0,45.0,0,0.194,0,0.849,0
2026-01-14 11:15,retail_1,retail,24.4,150,30,6.33,10.0,0.0,87.1,33.0,0,0.163,0,0.633,0
2026-01-14 12:00,retail_1,retail,18.0,150,30,8.53,10.0,0.0,98.5,66.0,0,0.12,0,0.853,0
2026-01-14 12:45,retail_1,retail,12.3,150,30,7.55,10.0,0.0,92.7,52.0,0,0.082,0,0.755,0
2026-01-14 13:30,retail_1,retail,7.4,150,30,6.57,10.0,0.0,79.8,44.0,0,0.049,0,0.657,0
2026-01-14 14:15,retail_1,retail,13.17468828184088,150,30,7.61,10.0,0.0,99.7,60.0,0,0.088,0,0.761,0
2026-01-14 15:00,retail_1,retail,10.871018116514072,150,30,11.86,10.0,0.0,100.6,39.0,0,0.072,0,1.186,0
2026-01-14 15:45,retail_1,retail,57.9,150,30,14.5,10.0,0.0,95.6,0.0,0,0.386,1,1.45,0
2026-01-14 16:30,retail_1,retail,49.7,150,30,10.89,10.0,0.0,83.3,0.0,0,0.331,1,1.089,0
2026-01-14 17:15,retail_1,retail,41.2,150,30,11.38,10.0,0.0,86.7,0.0,0,0.275,1,1.138,0
2026-01-14 18:00,retail_1,retail,31.3,150,30,13.22,10.0,0.0,90.1,0.0,0,0.209,1,1.322,0
2026-01-14 18:45,retail_1,retail,23.4,150,30,10.42,10.0,0.0,83.7,35.0,0,0.156,0,1.042,0
2026-01-14 19:30,retail_1,retail,14.7,150,30,11.62,10.0,0.0,101.7,49.0,0,0.098,0,1.162,0
2026-01-14 20:15,retail_1,retail,12.0,150,30,3.68,10.0,0.0,90.1,57.0,0,0.08,0,0.368,0
2026-01-14 21:00,retail_1,retail,7.9,150,30,5.42,10.0,0.0,70.0,48.0,0,0.053,0,0.542,0
2026-01-14 21:45,retail_1,retail,13.801061877480294,150,30,4.6,10.0,0.0,91.5,55.0,0,0.092,0,0.46,0
2026-01-14 22:30,retail_1,retail,9.313202675633207,150,30,4.79,10.0,0.0,86.4,39.0,0,0.062,0,0.479,0
2026-01-14 23:15,retail_1,retail,14.618080626898589,150,30,5.42,10.0,0.0,88.4,48.0,0,0.097,0,0.542,0
2026-01-15 00:00,retail_1,retail,56.3,150,30,2.88,10.0,0.0,86.2,0.0,0,0.375,1,0.288,0
2026-01-15 00:45,retail_1,retail,54.0,150,30,3.06,10.0,0.0,95.1,0.0,0,0.36,1,0.306,0
2026-01-15 01:30,retail_1,retail,51.9,150,30,2.73,10.0,0.0,97.4,0.0,0,0.346,1,0.273,0
2026-01-15 02:15,retail_1,retail,49.9,150,30,2.73,10.0,0.0,91.1,0.0,0,0.333,1,0.273,0
2026-01-15 03:00,retail_1,retail,47.8,150,30,2.79,10.0,0.0,86.5,0.0,0,0.319,1,0.279,0
2026-01-15 03:45,retail_1,retail,45.6,150,30,2.98,10.0,0.0,88.7,0.0,0,0.304,1,0.298,0
2026-01-15 04:30,retail_1,retail,43.3,150,30,3.03,10.0,0.0,89.1,0.0,0,0.289,1,0.303,0
