tick,timestamp,node_id,node_type,disrupted,mode,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id
51,2026-01-03 18:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
51,2026-01-03 18:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,16.5,,,,,,,2
51,2026-01-03 18:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,12.25,4.55,0.0,2
52,2026-01-03 19:00,supplier_1,supplier,0,reactive,867.02,,,,,,,,,,,,,2
52,2026-01-03 19:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
52,2026-01-03 19:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
52,2026-01-03 19:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,16.5,,,,,,,2
52,2026-01-03 19:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,12.5,4.55,0.0,2
53,2026-01-03 19:15,supplier_1,supplier,0,reactive,865.56,,,,,,,,,,,,,2
53,2026-01-03 19:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
53,2026-01-03 19:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.09,,,,,,,,,2
53,2026-01-03 19:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,16.5,,,,,,,2
53,2026-01-03 19:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,12.75,4.55,0.0,2
54,2026-01-03 19:30,supplier_1,supplier,0,reactive,864.39,,,,,,,,,,,,,2
54,2026-01-03 19:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
54,2026-01-03 19:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.19,,,,,,,,,2
54,2026-01-03 19:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,16.5,,,,,,,2
54,2026-01-03 19:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,13.0,4.55,0.0,2
55,2026-01-03 19:45,supplier_1,supplier,0,reactive,863.2,,,,,,,,,,,,,2
55,2026-01-03 19:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
55,2026-01-03 19:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
55,2026-01-03 19:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,16.5,,,,,,,2
55,2026-01-03 19:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,13.25,4.55,0.0,2
56,2026-01-03 20:00,supplier_1,supplier,0,reactive,862.12,,,,,,,,,,,,,2
56,2026-01-03 20:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
56,2026-01-03 20:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
56,2026-01-03 20:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,16.5,,,,,,,2
56,2026-01-03 20:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,13.5,4.55,0.0,2
57,2026-01-03 20:15,supplier_1,supplier,0,reactive,861.4,,,,,,,,,,,,,2
57,2026-01-03 20:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
57,2026-01-03 20:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.67,,,,,,,,,2
57,2026-01-03 20:15,wholesaler_1,wholesaler,1,reactive,,,,,,42.26,67.0,,,,,,,2
57,2026-01-03 20:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,13.75,4.55,0.0,2
58,2026-01-03 20:30,supplier_1,supplier,0,reactive,860.62,,,,,,,,,,,,,2
58,2026-01-03 20:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
58,2026-01-03 20:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.34,,,,,,,,,2
58,2026-01-03 20:30,wholesaler_1,wholesaler,1,reactive,,,,,,39.57,67.0,,,,,,,2
58,2026-01-03 20:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,14.0,4.55,0.0,2
59,2026-01-03 20:45,supplier_1,supplier,0,reactive,859.23,,,,,,,,,,,,,2
59,2026-01-03 20:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
59,2026-01-03 20:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
59,2026-01-03 20:45,wholesaler_1,wholesaler,1,reactive,,,,,,37.87,67.0,,,,,,,2
59,2026-01-03 20:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,14.25,4.55,0.0,2
60,2026-01-03 21:00,supplier_1,supplier,0,reactive,858.25,,,,,,,,,,,,,2
60,2026-01-03 21:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
60,2026-01-03 21:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
60,2026-01-03 21:00,wholesaler_1,wholesaler,1,reactive,,,,,,25.91,67.0,,,,,,,2
60,2026-01-03 21:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,14.5,4.55,0.0,2
61,2026-01-03 21:15,supplier_1,supplier,0,reactive,856.83,,,,,,,,,,,,,2
61,2026-01-03 21:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
61,2026-01-03 21:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.08,,,,,,,,,2
61,2026-01-03 21:15,wholesaler_1,wholesaler,1,reactive,,,,,,24.22,67.0,,,,,,,2
61,2026-01-03 21:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,14.75,4.55,0.0,2
62,2026-01-03 21:30,supplier_1,supplier,0,reactive,855.41,,,,,,,,,,,,,2
62,2026-01-03 21:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
62,2026-01-03 21:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.16,,,,,,,,,2
62,2026-01-03 21:30,wholesaler_1,wholesaler,1,reactive,,,,,,21.99,67.0,,,,,,,2
62,2026-01-03 21:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,15.0,4.55,0.0,2
63,2026-01-03 21:45,supplier_1,supplier,0,reactive,854.89,,,,,,,,,,,,,2
63,2026-01-03 21:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
63,2026-01-03 21:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
63,2026-01-03 21:45,wholesaler_1,wholesaler,1,reactive,,,,,,19.58,67.0,,,,,,,2
63,2026-01-03 21:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,15.25,4.55,0.0,2
64,2026-01-03 22:00,supplier_1,supplier,0,reactive,854.09,,,,,,,,,,,,,2
64,2026-01-03 22:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
64,2026-01-03 22:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
64,2026-01-03 22:00,wholesaler_1,wholesaler,1,reactive,,,,,,16.59,67.0,,,,,,,2
64,2026-01-03 22:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,15.5,4.55,0.0,2
65,2026-01-03 22:15,supplier_1,supplier,0,reactive,853.24,,,,,,,,,,,,,2
65,2026-01-03 22:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
65,2026-01-03 22:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.95,,,,,,,,,2
65,2026-01-03 22:15,wholesaler_1,wholesaler,1,reactive,,,,,,14.16,67.0,,,,,,,2
65,2026-01-03 22:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,15.75,4.55,0.0,2
66,2026-01-03 22:30,supplier_1,supplier,0,reactive,852.7,,,,,,,,,,,,,2
66,2026-01-03 22:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
66,2026-01-03 22:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.23,,,,,,,,,2
66,2026-01-03 22:30,wholesaler_1,wholesaler,1,reactive,,,,,,11.33,67.0,,,,,,,2
66,2026-01-03 22:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,16.0,4.55,0.0,2
67,2026-01-03 22:45,supplier_1,supplier,0,reactive,851.39,,,,,,,,,,,,,2
67,2026-01-03 22:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
67,2026-01-03 22:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
67,2026-01-03 22:45,wholesaler_1,wholesaler,1,reactive,,,,,,9.37,67.0,,,,,,,2
67,2026-01-03 22:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,16.25,4.55,0.0,2
68,2026-01-03 23:00,supplier_1,supplier,0,reactive,850.47,,,,,,,,,,,,,2
68,2026-01-03 23:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
68,2026-01-03 23:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
68,2026-01-03 23:00,wholesaler_1,wholesaler,1,reactive,,,,,,7.24,67.0,,,,,,,2
68,2026-01-03 23:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,16.5,4.55,0.0,2
69,2026-01-03 23:15,supplier_1,supplier,0,reactive,849.0,,,,,,,,,,,,,2
69,2026-01-03 23:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
69,2026-01-03 23:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.54,,,,,,,,,2
69,2026-01-03 23:15,wholesaler_1,wholesaler,1,reactive,,,,,,4.96,67.0,,,,,,,2
69,2026-01-03 23:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,16.75,4.55,0.0,2
70,2026-01-03 23:30,supplier_1,supplier,0,reactive,847.63,,,,,,,,,,,,,2
70,2026-01-03 23:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
70,2026-01-03 23:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.34,,,,,,,,,2
70,2026-01-03 23:30,wholesaler_1,wholesaler,1,reactive,,,,,,2.61,67.0,,,,,,,2
70,2026-01-03 23:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,17.0,4.55,0.0,2
71,2026-01-03 23:45,supplier_1,supplier,0,reactive,846.8,,,,,,,,,,,,,2
71,2026-01-03 23:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
71,2026-01-03 23:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
71,2026-01-03 23:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
71,2026-01-03 23:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,17.25,4.55,0.0,2
72,2026-01-04 00:00,supplier_1,supplier,0,reactive,846.08,,,,,,,,,,,,,2
72,2026-01-04 00:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
72,2026-01-04 00:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
72,2026-01-04 00:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
72,2026-01-04 00:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,17.5,4.55,0.0,2
73,2026-01-04 00:15,supplier_1,supplier,0,reactive,845.31,,,,,,,,,,,,,2
73,2026-01-04 00:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
73,2026-01-04 00:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.45,,,,,,,,,2
73,2026-01-04 00:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
73,2026-01-04 00:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,17.75,4.55,0.0,2
74,2026-01-04 00:30,supplier_1,supplier,0,reactive,844.42,,,,,,,,,,,,,2
74,2026-01-04 00:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
74,2026-01-04 00:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.86,,,,,,,,,2
74,2026-01-04 00:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
74,2026-01-04 00:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,18.0,4.55,0.0,2
75,2026-01-04 00:45,supplier_1,supplier,0,reactive,843.84,,,,,,,,,,,,,2
75,2026-01-04 00:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
75,2026-01-04 00:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
75,2026-01-04 00:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
75,2026-01-04 00:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,18.25,4.55,0.0,2
76,2026-01-04 01:00,supplier_1,supplier,0,reactive,842.63,,,,,,,,,,,,,2
76,2026-01-04 01:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
76,2026-01-04 01:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
76,2026-01-04 01:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
76,2026-01-04 01:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,18.5,4.55,0.0,2
77,2026-01-04 01:15,supplier_1,supplier,0,reactive,841.46,,,,,,,,,,,,,2
77,2026-01-04 01:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
77,2026-01-04 01:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.44,,,,,,,,,2
77,2026-01-04 01:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
77,2026-01-04 01:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,18.75,4.55,0.0,2
78,2026-01-04 01:30,supplier_1,supplier,0,reactive,839.99,,,,,,,,,,,,,2
78,2026-01-04 01:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
78,2026-01-04 01:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.09,,,,,,,,,2
78,2026-01-04 01:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
78,2026-01-04 01:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,19.0,4.55,0.0,2
79,2026-01-04 01:45,supplier_1,supplier,0,reactive,838.82,,,,,,,,,,,,,2
79,2026-01-04 01:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
79,2026-01-04 01:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
79,2026-01-04 01:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
79,2026-01-04 01:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,19.25,4.55,0.0,2
80,2026-01-04 02:00,supplier_1,supplier,0,reactive,838.09,,,,,,,,,,,,,2
80,2026-01-04 02:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
80,2026-01-04 02:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
80,2026-01-04 02:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
80,2026-01-04 02:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,19.5,4.55,0.0,2
81,2026-01-04 02:15,supplier_1,supplier,0,reactive,836.81,,,,,,,,,,,,,2
81,2026-01-04 02:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
81,2026-01-04 02:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.34,,,,,,,,,2
81,2026-01-04 02:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
81,2026-01-04 02:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,19.75,4.55,0.0,2
82,2026-01-04 02:30,supplier_1,supplier,0,reactive,835.36,,,,,,,,,,,,,2
82,2026-01-04 02:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
82,2026-01-04 02:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.3,,,,,,,,,2
82,2026-01-04 02:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
82,2026-01-04 02:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,20.0,4.55,0.0,2
83,2026-01-04 02:45,supplier_1,supplier,0,reactive,834.54,,,,,,,,,,,,,2
83,2026-01-04 02:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
83,2026-01-04 02:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
83,2026-01-04 02:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
83,2026-01-04 02:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,20.25,4.55,0.0,2
84,2026-01-04 03:00,supplier_1,supplier,0,reactive,833.3,,,,,,,,,,,,,2
84,2026-01-04 03:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
84,2026-01-04 03:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
84,2026-01-04 03:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
84,2026-01-04 03:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,20.5,4.55,0.0,2
85,2026-01-04 03:15,supplier_1,supplier,0,reactive,832.1,,,,,,,,,,,,,2
85,2026-01-04 03:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
85,2026-01-04 03:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.47,,,,,,,,,2
85,2026-01-04 03:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
85,2026-01-04 03:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,20.75,4.55,0.0,2
86,2026-01-04 03:30,supplier_1,supplier,0,reactive,830.96,,,,,,,,,,,,,2
86,2026-01-04 03:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
86,2026-01-04 03:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.1,,,,,,,,,2
86,2026-01-04 03:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
86,2026-01-04 03:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,21.0,4.55,0.0,2
87,2026-01-04 03:45,supplier_1,supplier,0,reactive,829.59,,,,,,,,,,,,,2
87,2026-01-04 03:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
87,2026-01-04 03:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
87,2026-01-04 03:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
87,2026-01-04 03:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,21.25,4.55,0.0,2
88,2026-01-04 04:00,supplier_1,supplier,0,reactive,828.69,,,,,,,,,,,,,2
88,2026-01-04 04:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
88,2026-01-04 04:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
88,2026-01-04 04:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
88,2026-01-04 04:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,21.5,4.55,0.0,2
89,2026-01-04 04:15,supplier_1,supplier,0,reactive,827.83,,,,,,,,,,,,,2
89,2026-01-04 04:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
89,2026-01-04 04:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.01,,,,,,,,,2
89,2026-01-04 04:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
89,2026-01-04 04:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,21.75,4.55,0.0,2
90,2026-01-04 04:30,supplier_1,supplier,0,reactive,826.61,,,,,,,,,,,,,2
90,2026-01-04 04:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
90,2026-01-04 04:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.48,,,,,,,,,2
90,2026-01-04 04:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
90,2026-01-04 04:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,22.0,4.55,0.0,2
91,2026-01-04 04:45,supplier_1,supplier,0,reactive,825.54,,,,,,,,,,,,,2
91,2026-01-04 04:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
91,2026-01-04 04:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
91,2026-01-04 04:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
91,2026-01-04 04:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,22.25,4.55,0.0,2
92,2026-01-04 05:00,supplier_1,supplier,0,reactive,824.88,,,,,,,,,,,,,2
92,2026-01-04 05:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
92,2026-01-04 05:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
92,2026-01-04 05:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
92,2026-01-04 05:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,22.5,4.55,0.0,2
93,2026-01-04 05:15,supplier_1,supplier,0,reactive,823.45,,,,,,,,,,,,,2
93,2026-01-04 05:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
93,2026-01-04 05:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.36,,,,,,,,,2
93,2026-01-04 05:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
93,2026-01-04 05:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,22.75,4.55,0.0,2
94,2026-01-04 05:30,supplier_1,supplier,0,reactive,822.09,,,,,,,,,,,,,2
94,2026-01-04 05:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
94,2026-01-04 05:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.59,,,,,,,,,2
94,2026-01-04 05:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
94,2026-01-04 05:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,23.0,4.55,0.0,2
95,2026-01-04 05:45,supplier_1,supplier,0,reactive,820.8,,,,,,,,,,,,,2
95,2026-01-04 05:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
95,2026-01-04 05:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
95,2026-01-04 05:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
95,2026-01-04 05:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,23.25,4.55,0.0,2
96,2026-01-04 06:00,supplier_1,supplier,0,reactive,819.61,,,,,,,,,,,,,2
96,2026-01-04 06:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
96,2026-01-04 06:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
96,2026-01-04 06:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
96,2026-01-04 06:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,23.5,4.55,0.0,2
97,2026-01-04 06:15,supplier_1,supplier,0,reactive,818.97,,,,,,,,,,,,,2
97,2026-01-04 06:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
97,2026-01-04 06:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.43,,,,,,,,,2
97,2026-01-04 06:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
97,2026-01-04 06:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,23.75,4.55,0.0,2
98,2026-01-04 06:30,supplier_1,supplier,0,reactive,818.38,,,,,,,,,,,,,2
98,2026-01-04 06:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
98,2026-01-04 06:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,394.72,,,,,,,,,2
98,2026-01-04 06:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
98,2026-01-04 06:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,24.0,4.55,0.0,2
99,2026-01-04 06:45,supplier_1,supplier,0,reactive,817.73,,,,,,,,,,,,,2
99,2026-01-04 06:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
99,2026-01-04 06:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
99,2026-01-04 06:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
99,2026-01-04 06:45,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,24.25,4.55,0.0,2
100,2026-01-04 07:00,supplier_1,supplier,0,reactive,816.77,,,,,,,,,,,,,2
100,2026-01-04 07:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
100,2026-01-04 07:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
100,2026-01-04 07:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
100,2026-01-04 07:00,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,24.5,4.55,0.0,2
101,2026-01-04 07:15,supplier_1,supplier,0,reactive,815.65,,,,,,,,,,,,,2
101,2026-01-04 07:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
101,2026-01-04 07:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.83,,,,,,,,,2
101,2026-01-04 07:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
101,2026-01-04 07:15,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,24.75,4.55,0.0,2
102,2026-01-04 07:30,supplier_1,supplier,0,reactive,814.59,,,,,,,,,,,,,2
102,2026-01-04 07:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
102,2026-01-04 07:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.66,,,,,,,,,2
102,2026-01-04 07:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
102,2026-01-04 07:30,retail_1,retail,1,reactive,,,,,,,,0.0,30.0,1.0,25.0,4.55,0.0,2
103,2026-01-04 07:45,supplier_1,supplier,0,reactive,813.85,,,,,,,,,,,,,2
